Frame,Sequential,Parallel,Distributive
4768,790,0,0
4769,790,0,0
4770,790,0,0
4771,790,0,0
4772,790,0,0
4773,790,0,0
4774,790,0,0
4775,790,0,0
4776,790,0,0
4777,790,0,0
4778,790,0,0
4779,790,0,0
4780,790,0,0
4781,790,0,0
4782,790,0,0
4783,790,0,0
4784,790,0,0
4785,790,0,0
4786,790,0,0
4787,790,0,0
4788,790,0,0
4789,790,0,0
4790,790,0,0
4791,790,0,0
4792,790,0,0
4793,790,0,0
4794,790,0,0
4795,790,0,0
4796,790,0,0
4797,790,0,0
4798,790,0,0
4799,790,0,0
4800,790,0,0
4801,790,0,0
4802,790,0,0
4803,790,0,0
4804,790,0,0
4805,790,0,0
4806,790,0,0
4807,790,0,0
4808,790,0,0
4809,790,0,0
4810,790,0,0
4811,790,0,0
4812,790,0,0
4813,790,0,0
4814,790,0,0
4815,790,0,0
4816,790,0,0
4817,790,0,0
4818,790,0,0
4819,790,0,0
4820,790,0,0
4821,790,0,0
4822,790,0,0
4823,790,0,0
4824,790,0,0
4825,790,0,0
4826,790,0,0
4827,790,0,0
4828,790,0,0
4829,790,0,0
4830,790,0,0
4831,790,0,0
4832,790,0,0
4833,790,0,0
4834,790,0,0
4835,790,0,0
4836,790,0,0
4837,790,0,0
4838,790,0,0
4839,790,0,0
4840,790,0,0
4841,790,0,0
4842,790,0,0
4843,790,0,0
4844,790,0,0
4845,790,0,0
4846,790,0,0
4847,790,0,0
4848,790,0,0
4849,790,0,0
4850,790,0,0
4851,790,0,0
4852,790,0,0
4853,790,0,0
4854,790,0,0
4855,790,0,0
4856,790,0,0
4857,790,0,0
4858,790,0,0
4859,790,0,0
4860,790,0,0
4861,790,0,0
4862,790,0,0
4863,790,0,0
4864,790,0,0
4865,790,0,0
4866,790,0,0
4867,790,0,0
4868,790,0,0
4869,790,0,0
4870,790,0,0
4871,790,0,0
4872,790,0,0
4873,790,0,0
4874,790,0,0
4875,790,0,0
4876,790,0,0
4877,790,0,0
4878,790,0,0
4879,790,0,0
4880,790,0,0
4881,790,0,0
4882,790,0,0
4883,790,0,0
4884,790,0,0
4885,790,0,0
4886,790,0,0
4887,790,0,0
4888,790,0,0
4889,790,0,0
4890,790,0,0
4891,790,0,0
4892,790,0,0
4893,790,0,0
4894,790,0,0
4895,790,0,0
4896,790,0,0
4897,790,0,0
4898,790,0,0
4899,790,0,0
4900,790,0,0
4901,790,0,0
4902,790,0,0
4903,790,0,0
4904,790,0,0
4905,790,0,0
4906,790,0,0
4907,790,0,0
4908,790,0,0
4909,790,0,0
4910,790,0,0
4911,790,0,0
4912,790,0,0
4913,790,0,0
4914,790,0,0
4915,790,0,0
4916,790,0,0
4917,790,0,0
4918,790,0,0
4919,790,0,0
4920,790,0,0
4921,790,0,0
4922,790,0,0
4923,790,0,0
4924,790,0,0
4925,790,0,0
4926,790,0,0
4927,790,0,0
4928,790,0,0
4929,790,0,0
4930,790,0,0
4931,790,0,0
4932,790,0,0
4933,790,0,0
4934,790,0,0
4935,790,0,0
4936,790,0,0
4937,790,0,0
4938,790,0,0
4939,790,0,0
4940,790,0,0
4941,790,0,0
4942,790,0,0
4943,790,0,0
4944,790,0,0
4945,790,0,0
4946,790,0,0
4947,790,0,0
4948,790,0,0
4949,790,0,0
4950,790,0,0
4951,790,0,0
4952,790,0,0
4953,790,0,0
4954,790,0,0
4955,790,0,0
4956,790,0,0
4957,790,0,0
4958,790,0,0
4959,790,0,0
4960,790,0,0
4961,790,0,0
4962,790,0,0
4963,790,0,0
4964,790,0,0
4965,790,0,0
4966,790,0,0
4967,790,0,0
4968,790,0,0
4969,790,0,0
4970,790,0,0
4971,790,0,0
4972,790,0,0
4973,790,0,0
4974,790,0,0
4975,790,0,0
4976,790,0,0
4977,790,0,0
4978,790,0,0
4979,790,0,0
4980,790,0,0
4981,790,0,0
4982,790,0,0
4983,790,0,0
4984,790,0,0
4985,790,0,0
4986,790,0,0
4987,790,0,0
4988,790,0,0
4989,790,0,0
4990,790,0,0
4991,790,0,0
4992,790,0,0
4993,790,0,0
4994,790,0,0
4995,790,0,0
4996,790,0,0
4997,790,0,0
4998,790,0,0
4999,790,0,0
5000,790,0,0
5001,790,0,0
5002,790,0,0
5003,790,0,0
5004,790,0,0
5005,790,0,0
5006,790,0,0
5007,790,0,0
5008,790,0,0
5009,790,0,0
5010,790,0,0
5011,790,0,0
5012,790,0,0
5013,790,0,0
5014,790,0,0
5015,790,0,0
5016,790,0,0
5017,790,0,0
5018,790,0,0
5019,790,0,0
5020,790,0,0
5021,790,0,0
5022,790,0,0
5023,790,0,0
5024,790,0,0
5025,790,0,0
5026,790,0,0
5027,790,0,0
5028,790,0,0
5029,790,0,0
5030,790,0,0
5031,790,0,0
5032,790,0,0
5033,790,0,0
5034,790,0,0
5035,790,0,0
5036,790,0,0
5037,790,0,0
5038,790,0,0
5039,790,0,0
5040,790,0,0
5041,790,0,0
5042,790,0,0
5043,790,0,0
5044,790,0,0
5045,790,0,0
5046,790,0,0
5047,790,0,0
5048,790,0,0
5049,790,0,0
5050,790,0,0
5051,790,0,0
5052,790,0,0
5053,790,0,0
5054,790,0,0
5055,790,0,0
5056,790,0,0
5057,790,0,0
5058,790,0,0
5059,790,0,0
5060,790,0,0
5061,790,0,0
5062,790,0,0
5063,790,0,0
5064,790,0,0
5065,790,0,0
5066,790,0,0
5067,790,0,0
5068,790,0,0
5069,790,0,0
5070,790,0,0
5071,790,0,0
5072,790,0,0
5073,790,0,0
5074,790,0,0
5075,790,0,0
5076,790,0,0
5077,790,0,0
5078,790,0,0
5079,790,0,0
5080,790,0,0
5081,790,0,0
5082,790,0,0
5083,790,0,0
5084,790,0,0
5085,790,0,0
5086,790,0,0
5087,790,0,0
5088,790,0,0
5089,790,0,0
5090,790,0,0
5091,790,0,0
5092,790,0,0
5093,790,0,0
5094,790,0,0
5095,790,0,0
5096,790,0,0
5097,790,0,0
5098,790,0,0
5099,790,0,0
5100,790,0,0
5101,790,0,0
5102,790,0,0
5103,790,0,0
5104,790,0,0
5105,790,0,0
5106,790,0,0
5107,790,0,0
5108,790,0,0
5109,790,0,0
5110,790,0,0
5111,790,0,0
5112,790,0,0
5113,790,0,0
5114,790,0,0
5115,790,0,0
5116,790,0,0
5117,790,0,0
5118,790,0,0
5119,790,0,0
5120,790,0,0
5121,790,0,0
5122,790,0,0
5123,790,0,0
5124,790,0,0
5125,790,0,0
5126,790,0,0
5127,790,0,0
5128,790,0,0
5129,790,0,0
5130,790,0,0
5131,790,0,0
5132,790,0,0
5133,790,0,0
5134,790,0,0
5135,790,0,0
5136,790,0,0
5137,790,0,0
5138,790,0,0
5139,790,0,0
5140,790,0,0
5141,790,0,0
5142,790,0,0
5143,790,0,0
5144,790,0,0
5145,790,0,0
5146,790,0,0
5147,790,0,0
5148,790,0,0
5149,790,0,0
5150,790,0,0
5151,790,0,0
5152,790,0,0
5153,790,0,0
5154,790,0,0
5155,790,0,0
5156,790,0,0
5157,790,0,0
5158,790,0,0
5159,790,0,0
5160,790,0,0
5161,790,0,0
5162,790,0,0
5163,790,0,0
5164,790,0,0
5165,790,0,0
5166,790,0,0
5167,790,0,0
5168,790,0,0
5169,790,0,0
5170,790,0,0
5171,790,0,0
5172,790,0,0
5173,790,0,0
5174,790,0,0
5175,790,0,0
5176,790,0,0
5177,790,0,0
5178,790,0,0
5179,790,0,0
5180,790,0,0
5181,790,0,0
5182,790,0,0
5183,790,0,0
5184,790,0,0
5185,790,0,0
5186,790,0,0
5187,790,0,0
5188,790,0,0
5189,790,0,0
5190,790,0,0
5191,790,0,0
5192,790,0,0
5193,790,0,0
5194,790,0,0
5195,790,0,0
5196,790,0,0
5197,790,0,0
5198,790,0,0
5199,790,0,0
5200,790,0,0
5201,790,0,0
5202,790,0,0
5203,790,0,0
5204,790,0,0
5205,790,0,0
5206,790,0,0
5207,790,0,0
5208,790,0,0
5209,790,0,0
5210,790,0,0
5211,790,0,0
5212,790,0,0
5213,790,0,0
5214,790,0,0
5215,790,0,0
5216,790,0,0
5217,790,0,0
5218,790,0,0
5219,790,0,0
5220,790,0,0
5221,790,0,0
5222,790,0,0
5223,790,0,0
5224,790,0,0
5225,790,0,0
5226,790,0,0
5227,790,0,0
5228,790,0,0
5229,790,0,0
5230,790,0,0
5231,790,0,0
5232,790,0,0
5233,790,0,0
5234,790,0,0
5235,790,0,0
5236,790,0,0
5237,790,0,0
5238,790,0,0
5239,790,0,0
5240,790,0,0
5241,790,0,0
5242,790,0,0
5243,790,0,0
5244,790,0,0
5245,790,0,0
5246,790,0,0
5247,790,0,0
5248,790,0,0
5249,790,0,0
5250,790,0,0
5251,790,0,0
5252,790,0,0
5253,790,0,0
5254,790,0,0
5255,790,0,0
5256,790,0,0
5257,790,0,0
5258,790,0,0
5259,790,0,0
5260,790,0,0
5261,790,0,0
5262,790,0,0
5263,790,0,0
5264,790,0,0
5265,790,0,0
5266,790,0,0
5267,790,0,0
5268,790,0,0
5269,790,0,0
5270,790,0,0
5271,790,0,0
5272,790,0,0
5273,790,0,0
5274,790,0,0
5275,790,0,0
5276,790,0,0
5277,790,0,0
5278,790,0,0
5279,790,0,0
5280,790,0,0
5281,790,0,0
5282,790,0,0
5283,790,0,0
5284,790,0,0
5285,790,0,0
5286,790,0,0
5287,790,0,0
5288,790,0,0
5289,790,0,0
5290,790,0,0
5291,790,0,0
5292,790,0,0
5293,790,0,0
5294,790,0,0
5295,790,0,0
5296,790,0,0
5297,790,0,0
5298,790,0,0
5299,790,0,0
5300,790,0,0
5301,790,0,0
5302,790,0,0
5303,790,0,0
5304,790,0,0
5305,790,0,0
5306,790,0,0
5307,790,0,0
5308,790,0,0
5309,790,0,0
5310,790,0,0
5311,790,0,0
5312,790,0,0
5313,790,0,0
5314,790,0,0
5315,790,0,0
5316,790,0,0
5317,790,0,0
5318,790,0,0
5319,790,0,0
5320,790,0,0
5321,790,0,0
5322,790,0,0
5323,790,0,0
5324,790,0,0
5325,790,0,0
5326,790,0,0
5327,790,0,0
5328,790,0,0
5329,790,0,0
5330,790,0,0
5331,790,0,0
5332,790,0,0
5333,790,0,0
5334,790,0,0
5335,790,0,0
5336,790,0,0
5337,790,0,0
5338,790,0,0
5339,790,0,0
5340,790,0,0
5341,790,0,0
5342,790,0,0
5343,790,0,0
5344,790,0,0
5345,790,0,0
5346,790,0,0
5347,790,0,0
5348,790,0,0
5349,790,0,0
5350,790,0,0
5351,790,0,0
5352,790,0,0
5353,790,0,0
5354,790,0,0
5355,790,0,0
5356,790,0,0
5357,790,0,0
5358,790,0,0
5359,790,0,0
5360,790,0,0
5361,790,0,0
5362,790,0,0
5363,790,0,0
5364,790,0,0
5365,790,0,0
5366,790,0,0
5367,790,0,0
5368,790,0,0
5369,790,0,0
5370,790,0,0
5371,790,0,0
5372,790,0,0
5373,790,0,0
5374,790,0,0
5375,790,0,0
5376,790,0,0
5377,790,0,0
5378,790,0,0
5379,790,0,0
5380,790,0,0
5381,790,0,0
5382,790,0,0
5383,790,0,0
5384,790,0,0
5385,790,0,0
5386,790,0,0
5387,790,0,0
5388,790,0,0
5389,790,0,0
5390,790,0,0
5391,790,0,0
5392,790,0,0
5393,790,0,0
5394,790,0,0
5395,790,0,0
5396,790,0,0
5397,790,0,0
5398,790,0,0
5399,790,0,0
5400,790,0,0
5401,790,0,0
5402,790,0,0
5403,790,0,0
5404,790,0,0
5405,790,0,0
5406,790,0,0
5407,790,0,0
5408,790,0,0
5409,790,0,0
5410,790,0,0
5411,790,0,0
5412,790,0,0
5413,790,0,0
5414,790,0,0
5415,790,0,0
5416,790,0,0
5417,790,0,0
5418,790,0,0
5419,790,0,0
5420,790,0,0
5421,790,0,0
5422,790,0,0
5423,790,0,0
5424,790,0,0
5425,790,0,0
5426,790,0,0
5427,790,0,0
5428,790,0,0
5429,790,0,0
5430,790,0,0
5431,790,0,0
5432,790,0,0
5433,790,0,0
5434,790,0,0
5435,790,0,0
5436,790,0,0
5437,790,0,0
5438,790,0,0
5439,790,0,0
5440,790,0,0
5441,790,0,0
5442,790,0,0
5443,790,0,0
5444,790,0,0
5445,790,0,0
5446,790,0,0
5447,790,0,0
5448,790,0,0
5449,790,0,0
5450,790,0,0
5451,790,0,0
5452,790,0,0
5453,790,0,0
5454,790,0,0
5455,790,0,0
5456,790,0,0
5457,790,0,0
5458,790,0,0
5459,790,0,0
5460,790,0,0
5461,790,0,0
5462,790,0,0
5463,790,0,0
5464,790,0,0
5465,790,0,0
5466,790,0,0
5467,790,0,0
5468,790,0,0
5469,790,0,0
5470,790,0,0
5471,790,0,0
5472,790,0,0
5473,790,0,0
5474,790,0,0
5475,790,0,0
5476,790,0,0
5477,790,0,0
5478,790,0,0
5479,790,0,0
5480,790,0,0
5481,790,0,0
5482,790,0,0
5483,790,0,0
5484,790,0,0
5485,790,0,0
5486,790,0,0
5487,790,0,0
5488,790,0,0
5489,790,0,0
5490,790,0,0
5491,790,0,0
5492,790,0,0
5493,790,0,0
5494,790,0,0
5495,790,0,0
5496,790,0,0
5497,790,0,0
5498,790,0,0
5499,790,0,0
5500,790,0,0
5501,790,0,0
5502,790,0,0
5503,790,0,0
5504,790,0,0
5505,790,0,0
5506,790,0,0
5507,790,0,0
5508,790,0,0
5509,790,0,0
5510,790,0,0
5511,790,0,0
5512,790,0,0
5513,790,0,0
5514,790,0,0
5515,790,0,0
5516,790,0,0
5517,790,0,0
5518,790,0,0
5519,790,0,0
5520,790,0,0
5521,790,0,0
5522,790,0,0
5523,790,0,0
5524,790,0,0
5525,790,0,0
5526,790,0,0
5527,790,0,0
5528,790,0,0
5529,790,0,0
5530,790,0,0
5531,790,0,0
5532,790,0,0
5533,790,0,0
5534,790,0,0
5535,790,0,0
5536,790,0,0
5537,790,0,0
5538,790,0,0
5539,790,0,0
5540,790,0,0
5541,790,0,0
5542,790,0,0
5543,790,0,0
5544,790,0,0
5545,790,0,0
5546,790,0,0
5547,790,0,0
5548,790,0,0
5549,790,0,0
5550,790,0,0
5551,790,0,0
5552,790,0,0
5553,790,0,0
5554,790,0,0
5555,790,0,0
5556,790,0,0
5557,790,0,0
5558,790,0,0
5559,790,0,0
5560,790,0,0
5561,790,0,0
5562,790,0,0
5563,790,0,0
5564,790,0,0
5565,790,0,0
5566,790,0,0
5567,790,0,0
5568,790,0,0
5569,790,0,0
5570,790,0,0
5571,790,0,0
5572,790,0,0
5573,790,0,0
5574,790,0,0
5575,790,0,0
5576,790,0,0
5577,790,0,0
5578,790,0,0
5579,790,0,0
5580,790,0,0
5581,790,0,0
5582,790,0,0
5583,790,0,0
5584,790,0,0
5585,790,0,0
5586,790,0,0
5587,790,0,0
5588,790,0,0
5589,790,0,0
5590,790,0,0
5591,790,0,0
5592,790,0,0
5593,790,0,0
5594,790,0,0
5595,790,0,0
5596,790,0,0
5597,790,0,0
5598,790,0,0
5599,790,0,0
5600,790,0,0
5601,790,0,0
5602,790,0,0
5603,790,0,0
5604,790,0,0
5605,790,0,0
5606,790,0,0
5607,790,0,0
5608,790,0,0
5609,790,0,0
5610,790,0,0
5611,790,0,0
5612,790,0,0
5613,790,0,0
5614,790,0,0
5615,790,0,0
5616,790,0,0
5617,790,0,0
5618,790,0,0
5619,790,0,0
5620,790,0,0
5621,790,0,0
5622,790,0,0
5623,790,0,0
5624,790,0,0
5625,790,0,0
5626,790,0,0
5627,790,0,0
5628,790,0,0
5629,790,0,0
5630,790,0,0
5631,790,0,0
5632,790,0,0
5633,790,0,0
5634,790,0,0
5635,790,0,0
5636,790,0,0
5637,790,0,0
5638,790,0,0
5639,790,0,0
5640,790,0,0
5641,790,0,0
5642,790,0,0
5643,790,0,0
5644,790,0,0
5645,790,0,0
5646,790,0,0
5647,790,0,0
5648,790,0,0
5649,790,0,0
5650,790,0,0
5651,790,0,0
5652,790,0,0
5653,790,0,0
5654,790,0,0
5655,790,0,0
5656,790,0,0
5657,790,0,0
5658,790,0,0
5659,790,0,0
5660,790,0,0
5661,790,0,0
5662,790,0,0
5663,790,0,0
5664,790,0,0
5665,790,0,0
5666,790,0,0
5667,790,0,0
5668,790,0,0
5669,790,0,0
5670,790,0,0
5671,790,0,0
5672,790,0,0
5673,790,0,0
5674,790,0,0
5675,790,0,0
5676,790,0,0
5677,790,0,0
5678,790,0,0
5679,790,0,0
5680,790,0,0
5681,790,0,0
5682,790,0,0
5683,790,0,0
5684,790,0,0
5685,790,0,0
5686,790,0,0
5687,790,0,0
5688,790,0,0
5689,790,0,0
5690,790,0,0
5691,790,0,0
5692,790,0,0
5693,790,0,0
5694,790,0,0
5695,790,0,0
5696,790,0,0
5697,790,0,0
5698,790,0,0
5699,790,0,0
5700,790,0,0
5701,790,0,0
5702,790,0,0
5703,790,0,0
5704,790,0,0
5705,790,0,0
5706,790,0,0
5707,790,0,0
5708,790,0,0
5709,790,0,0
5710,790,0,0
5711,790,0,0
5712,790,0,0
5713,790,0,0
5714,790,0,0
5715,790,0,0
5716,790,0,0
5717,790,0,0
5718,790,0,0
5719,790,0,0
5720,790,0,0
5721,790,0,0
5722,790,0,0
5723,790,0,0
5724,790,0,0
5725,790,0,0
5726,790,0,0
5727,790,0,0
5728,790,0,0
5729,790,0,0
5730,790,0,0
5731,790,0,0
5732,790,0,0
5733,790,0,0
5734,790,0,0
5735,790,0,0
5736,790,0,0
5737,790,0,0
5738,790,0,0
5739,790,0,0
5740,790,0,0
5741,790,0,0
5742,790,0,0
5743,790,0,0
5744,790,0,0
5745,790,0,0
5746,790,0,0
5747,790,0,0
5748,790,0,0
5749,790,0,0
5750,790,0,0
5751,790,0,0
5752,790,0,0
5753,790,0,0
5754,790,0,0
5755,790,0,0
5756,790,0,0
5757,790,0,0
5758,790,0,0
5759,790,0,0
5760,790,0,0
5761,790,0,0
5762,790,0,0
5763,790,0,0
5764,790,0,0
5765,790,0,0
5766,790,0,0
5767,790,0,0
5768,790,0,0
5769,790,0,0
5770,790,0,0
5771,790,0,0
5772,790,0,0
5773,790,0,0
5774,790,0,0
5775,790,0,0
5776,790,0,0
5777,790,0,0
5778,790,0,0
5779,790,0,0
5780,790,0,0
5781,790,0,0
5782,790,0,0
5783,790,0,0
5784,790,0,0
5785,790,0,0
5786,790,0,0
5787,790,0,0
5788,790,0,0
5789,790,0,0
5790,790,0,0
5791,790,0,0
5792,790,0,0
5793,790,0,0
5794,790,0,0
5795,790,0,0
5796,790,0,0
5797,790,0,0
5798,790,0,0
5799,790,0,0
5800,790,0,0
5801,790,0,0
5802,790,0,0
5803,790,0,0
5804,790,0,0
5805,790,0,0
5806,790,0,0
5807,790,0,0
5808,790,0,0
5809,790,0,0
5810,790,0,0
5811,790,0,0
5812,790,0,0
5813,790,0,0
5814,790,0,0
5815,790,0,0
5816,790,0,0
5817,790,0,0
5818,790,0,0
5819,790,0,0
5820,790,0,0
5821,790,0,0
5822,790,0,0
5823,790,0,0
5824,790,0,0
5825,790,0,0
5826,790,0,0
5827,790,0,0
5828,790,0,0
5829,790,0,0
5830,790,0,0
5831,790,0,0
5832,790,0,0
5833,790,0,0
5834,790,0,0
5835,790,0,0
5836,790,0,0
5837,790,0,0
5838,790,0,0
5839,790,0,0
5840,790,0,0
5841,790,0,0
5842,790,0,0
5843,790,0,0
5844,790,0,0
5845,790,0,0
5846,790,0,0
5847,790,0,0
5848,790,0,0
5849,790,0,0
5850,790,0,0
5851,790,0,0
5852,790,0,0
5853,790,0,0
5854,790,0,0
5855,790,0,0
5856,790,0,0
5857,790,0,0
5858,790,0,0
5859,790,0,0
5860,790,0,0
5861,790,0,0
5862,790,0,0
5863,790,0,0
5864,790,0,0
5865,790,0,0
5866,790,0,0
5867,790,0,0
5868,790,0,0
5869,790,0,0
5870,790,0,0
5871,790,0,0
5872,790,0,0
5873,790,0,0
5874,790,0,0
5875,790,0,0
5876,790,0,0
5877,790,0,0
5878,790,0,0
5879,790,0,0
5880,790,0,0
5881,790,0,0
5882,790,0,0
5883,790,0,0
5884,790,0,0
5885,790,0,0
5886,790,0,0
5887,790,0,0
5888,790,0,0
5889,790,0,0
5890,790,0,0
5891,790,0,0
5892,790,0,0
5893,790,0,0
5894,790,0,0
5895,790,0,0
5896,790,0,0
5897,790,0,0
5898,790,0,0
5899,790,0,0
5900,790,0,0
5901,790,0,0
5902,790,0,0
5903,790,0,0
5904,790,0,0
5905,790,0,0
5906,790,0,0
5907,790,0,0
5908,790,0,0
5909,790,0,0
5910,790,0,0
5911,790,0,0
5912,790,0,0
5913,790,0,0
5914,790,0,0
5915,790,0,0
5916,790,0,0
5917,790,0,0
5918,790,0,0
5919,790,0,0
5920,790,0,0
5921,790,0,0
5922,790,0,0
5923,790,0,0
5924,790,0,0
5925,790,0,0
5926,790,0,0
5927,790,0,0
5928,790,0,0
5929,790,0,0
5930,790,0,0
5931,790,0,0
5932,790,0,0
5933,790,0,0
5934,790,0,0
5935,790,0,0
5936,790,0,0
5937,790,0,0
5938,790,0,0
5939,790,0,0
5940,790,0,0
5941,790,0,0
5942,790,0,0
5943,790,0,0
5944,790,0,0
5945,790,0,0
5946,790,0,0
5947,790,0,0
5948,790,0,0
5949,790,0,0
5950,790,0,0
5951,790,0,0
5952,790,0,0
5953,790,0,0
5954,790,0,0
5955,790,0,0
5956,790,0,0
5957,790,0,0
5958,790,0,0
5959,790,0,0
5960,790,0,0
5961,790,0,0
5962,790,0,0
5963,790,0,0
5964,790,0,0
5965,790,0,0
5966,790,0,0
5967,790,0,0
5968,790,0,0
5969,790,0,0
5970,790,0,0
5971,790,0,0
5972,790,0,0
5973,790,0,0
5974,790,0,0
5975,790,0,0
5976,790,0,0
5977,790,0,0
5978,790,0,0
5979,790,0,0
5980,790,0,0
5981,790,0,0
5982,790,0,0
5983,790,0,0
5984,790,0,0
5985,790,0,0
5986,790,0,0
5987,790,0,0
5988,790,0,0
5989,790,0,0
5990,790,0,0
5991,790,0,0
5992,790,0,0
5993,790,0,0
5994,790,0,0
5995,790,0,0
5996,790,0,0
5997,790,0,0
5998,790,0,0
5999,790,0,0
6000,790,0,0
6001,790,0,0
6002,790,0,0
6003,790,0,0
6004,790,0,0
6005,790,0,0
6006,790,0,0
6007,790,0,0
6008,790,0,0
6009,790,0,0
6010,790,0,0
6011,790,0,0
6012,790,0,0
6013,790,0,0
6014,790,0,0
6015,790,0,0
6016,790,0,0
6017,790,0,0
6018,790,0,0
6019,790,0,0
6020,790,0,0
6021,790,0,0
6022,790,0,0
6023,790,0,0
6024,790,0,0
6025,790,0,0
6026,790,0,0
6027,790,0,0
6028,790,0,0
6029,790,0,0
6030,790,0,0
6031,790,0,0
6032,790,0,0
6033,790,0,0
6034,790,0,0
6035,790,0,0
6036,790,0,0
6037,790,0,0
6038,790,0,0
6039,790,0,0
6040,790,0,0
6041,790,0,0
6042,790,0,0
6043,790,0,0
6044,790,0,0
6045,790,0,0
6046,790,0,0
6047,790,0,0
6048,790,0,0
6049,790,0,0
6050,790,0,0
6051,790,0,0
6052,790,0,0
6053,790,0,0
6054,790,0,0
6055,790,0,0
6056,790,0,0
6057,790,0,0
6058,790,0,0
6059,790,0,0
6060,790,0,0
6061,790,0,0
6062,790,0,0
6063,790,0,0
6064,790,0,0
6065,790,0,0
6066,790,0,0
6067,790,0,0
6068,790,0,0
6069,790,0,0
6070,790,0,0
6071,790,0,0
6072,790,0,0
6073,790,0,0
6074,790,0,0
6075,790,0,0
6076,790,0,0
6077,790,0,0
6078,790,0,0
6079,790,0,0
6080,790,0,0
6081,790,0,0
6082,790,0,0
6083,790,0,0
6084,790,0,0
6085,790,0,0
6086,790,0,0
6087,790,0,0
6088,790,0,0
6089,790,0,0
6090,790,0,0
6091,790,0,0
6092,790,0,0
6093,790,0,0
6094,790,0,0
6095,790,0,0
6096,790,0,0
6097,790,0,0
6098,790,0,0
6099,790,0,0
6100,790,0,0
6101,790,0,0
6102,790,0,0
6103,790,0,0
6104,790,0,0
6105,790,0,0
6106,790,0,0
6107,790,0,0
6108,790,0,0
6109,790,0,0
6110,790,0,0
6111,790,0,0
6112,790,0,0
6113,790,0,0
6114,790,0,0
6115,790,0,0
6116,790,0,0
6117,790,0,0
6118,790,0,0
6119,790,0,0
6120,790,0,0
6121,790,0,0
6122,790,0,0
6123,790,0,0
6124,790,0,0
6125,790,0,0
6126,790,0,0
6127,790,0,0
6128,790,0,0
6129,790,0,0
6130,790,0,0
6131,790,0,0
6132,790,0,0
6133,790,0,0
6134,790,0,0
6135,790,0,0
6136,790,0,0
6137,790,0,0
6138,790,0,0
6139,790,0,0
6140,790,0,0
6141,790,0,0
6142,790,0,0
6143,790,0,0
6144,790,0,0
6145,790,0,0
6146,790,0,0
6147,790,0,0
6148,790,0,0
6149,790,0,0
6150,790,0,0
6151,790,0,0
6152,790,0,0
6153,790,0,0
6154,790,0,0
6155,790,0,0
6156,790,0,0
6157,790,0,0
6158,790,0,0
6159,790,0,0
6160,790,0,0
6161,790,0,0
6162,790,0,0
6163,790,0,0
6164,790,0,0
6165,790,0,0
6166,790,0,0
6167,790,0,0
6168,790,0,0
6169,790,0,0
6170,790,0,0
6171,790,0,0
6172,790,0,0
6173,790,0,0
6174,790,0,0
6175,790,0,0
6176,790,0,0
6177,790,0,0
6178,790,0,0
6179,790,0,0
6180,790,0,0
6181,790,0,0
6182,790,0,0
6183,790,0,0
6184,790,0,0
6185,790,0,0
6186,790,0,0
6187,790,0,0
6188,790,0,0
6189,790,0,0
6190,790,0,0
6191,790,0,0
6192,790,0,0
6193,790,0,0
6194,790,0,0
6195,790,0,0
6196,790,0,0
6197,790,0,0
6198,790,0,0
6199,790,0,0
6200,790,0,0
6201,790,0,0
6202,790,0,0
6203,790,0,0
6204,790,0,0
6205,790,0,0
6206,790,0,0
6207,790,0,0
6208,790,0,0
6209,790,0,0
6210,790,0,0
6211,790,0,0
6212,790,0,0
6213,790,0,0
6214,790,0,0
6215,790,0,0
6216,790,0,0
6217,790,0,0
6218,790,0,0
6219,790,0,0
6220,790,0,0
6221,790,0,0
6222,790,0,0
6223,790,0,0
6224,790,0,0
6225,790,0,0
6226,790,0,0
6227,790,0,0
6228,790,0,0
6229,790,0,0
6230,790,0,0
6231,790,0,0
6232,790,0,0
6233,790,0,0
6234,790,0,0
6235,790,0,0
6236,790,0,0
6237,790,0,0
6238,790,0,0
6239,790,0,0
6240,790,0,0
6241,790,0,0
6242,790,0,0
6243,790,0,0
6244,790,0,0
6245,790,0,0
6246,790,0,0
6247,790,0,0
6248,790,0,0
6249,790,0,0
6250,790,0,0
6251,790,0,0
6252,790,0,0
6253,790,0,0
6254,790,0,0
6255,790,0,0
6256,790,0,0
6257,790,0,0
6258,790,0,0
6259,790,0,0
6260,790,0,0
6261,790,0,0
6262,790,0,0
6263,790,0,0
6264,790,0,0
6265,790,0,0
6266,790,0,0
6267,790,0,0
6268,790,0,0
6269,790,0,0
6270,790,0,0
6271,790,0,0
6272,790,0,0
6273,790,0,0
6274,790,0,0
6275,790,0,0
6276,790,0,0
6277,790,0,0
6278,790,0,0
6279,790,0,0
6280,790,0,0
6281,790,0,0
6282,790,0,0
6283,790,0,0
6284,790,0,0
6285,790,0,0
6286,790,0,0
6287,790,0,0
6288,790,0,0
6289,790,0,0
6290,790,0,0
6291,790,0,0
6292,790,0,0
6293,790,0,0
6294,790,0,0
6295,790,0,0
6296,790,0,0
6297,790,0,0
6298,790,0,0
6299,790,0,0
6300,790,0,0
6301,790,0,0
6302,790,0,0
6303,790,0,0
6304,790,0,0
6305,790,0,0
6306,790,0,0
6307,790,0,0
6308,790,0,0
6309,790,0,0
6310,790,0,0
6311,790,0,0
6312,790,0,0
6313,790,0,0
6314,790,0,0
6315,790,0,0
6316,790,0,0
6317,790,0,0
6318,790,0,0
6319,790,0,0
6320,790,0,0
